Id,Year,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST,DEP_TIME,DEP_DEL15,DEP_TIME_BLK,ARR_TIME,ARR_DEL15,CANCELLED
1061,2019,31,4,UA,19977,UA,N37507,417,12892,1289208,LAX,13830,1383002,OGG,842,0,0800-0859,1252,0,0
1062,2019,31,4,UA,19977,UA,N852UA,416,11292,1129202,DEN,14057,1405702,PDX,1531,0,1500-1559,1712,0,0
1063,2019,31,4,UA,19977,UA,N211UA,415,12892,1289208,LAX,11618,1161802,EWR,2315,0,2300-2359,732,1,0
1064,2019,31,4,UA,19977,UA,N495UA,414,11292,1129202,DEN,11193,1119302,CVG,953,0,0900-0959,1422,0,0
1065,2019,31,4,UA,19977,UA,N13716,413,11618,1161802,EWR,11298,1129806,DFW,921,0,0900-0959,1224,0,0
1066,2019,31,4,UA,19977,UA,N68817,411,13930,1393007,ORD,12892,1289208,LAX,1918,1,1700-1759,2220,1,0
1067,2019,31,4,UA,19977,UA,N824UA,410,10397,1039707,ATL,11618,1161802,EWR,1824,0,1800-1859,2037,0,0
1068,2019,31,4,UA,19977,UA,N462UA,410,11292,1129202,DEN,10397,1039707,ATL,953,0,0900-0959,1437,0,0
1069,2019,31,4,UA,19977,UA,N69830,410,14893,1489302,SMF,11292,1129202,DEN,525,0,0001-0559,856,0,0
1070,2019,31,4,UA,19977,UA,N13113,408,12266,1226603,IAH,11618,1161802,EWR,721,0,0700-0759,1125,0,0
1071,2019,31,4,UA,19977,UA,N62894,407,12892,1289208,LAX,13930,1393007,ORD,653,0,0700-0759,1257,0,0
1072,2019,31,4,UA,19977,UA,N28457,407,13930,1393007,ORD,11292,1129202,DEN,1547,0,1500-1559,1720,0,0
1073,2019,31,4,UA,19977,UA,N835UA,406,11292,1129202,DEN,12953,1295304,LGA,1554,0,1500-1559,2114,0,0
1074,2019,31,4,UA,19977,UA,N14242,405,11292,1129202,DEN,14908,1490803,SNA,1602,1,1500-1559,1709,1,0
1075,2019,31,4,UA,19977,UA,,405,12953,1295304,LGA,11292,1129202,DEN,,,1200-1259,,,1
1076,2019,31,4,UA,19977,UA,N12225,403,11292,1129202,DEN,14908,1490803,SNA,1120,0,1100-1159,1237,0,0
1077,2019,31,4,UA,19977,UA,N28457,402,11292,1129202,DEN,13930,1393007,ORD,1821,0,1800-1859,2207,1,0
1078,2019,31,4,UA,19977,UA,N66897,401,14570,1457002,RNO,11292,1129202,DEN,1341,0,1300-1359,1647,0,0
1079,2019,31,4,UA,19977,UA,N834UA,400,11618,1161802,EWR,10785,1078502,BTV,1920,1,1900-1959,2030,1,0
1080,2019,31,4,UA,19977,UA,N448UA,399,12264,1226402,IAD,10529,1052906,BDL,17,1,2200-2259,125,1,0
1081,2019,31,4,UA,19977,UA,N896UA,398,12892,1289208,LAX,14771,1477104,SFO,2238,0,2200-2259,1,0,0
1082,2019,31,4,UA,19977,UA,N497UA,397,13930,1393007,ORD,15304,1530402,TPA,1425,0,1400-1459,1800,0,0
1083,2019,31,4,UA,19977,UA,N775UA,396,12173,1217305,HNL,14771,1477104,SFO,2200,0,2200-2259,452,0,0
1084,2019,31,4,UA,19977,UA,,395,11423,1142307,DSM,13930,1393007,ORD,,,0900-0959,,,1
1085,2019,31,4,UA,19977,UA,N37419,394,14771,1477104,SFO,12889,1288903,LAS,2212,1,2000-2059,2335,1,0
1086,2019,31,4,UA,19977,UA,N79541,393,12892,1289208,LAX,11292,1129202,DEN,814,0,0800-0859,1141,0,0
1087,2019,31,4,UA,19977,UA,N471UA,392,14057,1405702,PDX,14771,1477104,SFO,747,0,0700-0759,946,0,0
1088,2019,31,4,UA,19977,UA,N37434,390,14679,1467903,SAN,14771,1477104,SFO,1157,0,1200-1259,1335,0,0
1089,2019,31,4,UA,19977,UA,N78438,390,14771,1477104,SFO,13930,1393007,ORD,1653,0,1600-1659,2310,1,0
1090,2019,31,4,UA,19977,UA,N16703,389,10721,1072102,BOS,12264,1226402,IAD,534,0,0001-0559,708,0,0
1091,2019,31,4,UA,19977,UA,N478UA,389,12264,1226402,IAD,14747,1474703,SEA,824,0,0800-0859,1119,0,0
1092,2019,31,4,UA,19977,UA,N37506,388,11697,1169706,FLL,12266,1226603,IAH,1915,1,1800-1859,2121,1,0
1093,2019,31,4,UA,19977,UA,,387,13930,1393007,ORD,10821,1082106,BWI,,,0600-0659,,,1
1094,2019,31,4,UA,19977,UA,N35204,386,11292,1129202,DEN,10721,1072102,BOS,1740,0,1700-1759,2327,0,0
1095,2019,31,4,UA,19977,UA,N889UA,385,11292,1129202,DEN,15370,1537002,TUL,950,0,0900-0959,1218,0,0
1096,2019,31,4,UA,19977,UA,N409UA,384,14679,1467903,SAN,14771,1477104,SFO,1903,0,1900-1959,2028,0,0
1097,2019,31,4,UA,19977,UA,N773UA,383,12173,1217305,HNL,11292,1129202,DEN,2118,0,2100-2159,647,0,0
1098,2019,31,4,UA,19977,UA,N14228,382,10140,1014005,ABQ,11292,1129202,DEN,712,0,0700-0759,834,0,0
1099,2019,31,4,UA,19977,UA,N16709,381,13930,1393007,ORD,14100,1410005,PHL,801,0,0700-0759,1050,0,0
1100,2019,31,4,UA,19977,UA,N56859,380,13204,1320402,MCO,14771,1477104,SFO,1741,0,1700-1759,2028,0,0
1101,2019,31,4,UA,19977,UA,N464UA,379,12266,1226603,IAH,15016,1501606,STL,1953,0,2000-2059,2144,0,0
1102,2019,31,4,UA,19977,UA,N36472,376,12266,1226603,IAH,14771,1477104,SFO,2005,0,2000-2059,2217,0,0
1103,2019,31,4,UA,19977,UA,N855UA,375,11298,1129806,DFW,11618,1161802,EWR,1854,0,1800-1859,2308,0,0
1104,2019,31,4,UA,19977,UA,N442UA,374,12264,1226402,IAD,13930,1393007,ORD,840,1,0800-0859,940,1,0
1105,2019,31,4,UA,19977,UA,N421UA,374,12266,1226603,IAH,13495,1349505,MSY,1625,0,1600-1659,1731,0,0
1106,2019,31,4,UA,19977,UA,N28478,374,13930,1393007,ORD,12266,1226603,IAH,1243,0,1200-1259,1527,0,0
1107,2019,31,4,UA,19977,UA,,373,13930,1393007,ORD,14107,1410702,PHX,,,1300-1359,,,1
1108,2019,31,4,UA,19977,UA,N73860,372,12173,1217305,HNL,14771,1477104,SFO,731,0,0700-0759,1434,0,0
1109,2019,31,4,UA,19977,UA,N845UA,371,13198,1319801,MCI,12266,1226603,IAH,629,0,0600-0659,829,0,0
1110,2019,31,4,UA,19977,UA,N481UA,370,14679,1467903,SAN,14771,1477104,SFO,1351,0,1300-1359,1530,0,0
1111,2019,31,4,UA,19977,UA,N78448,368,14771,1477104,SFO,14107,1410702,PHX,553,0,0600-0659,842,0,0
1112,2019,31,4,UA,19977,UA,N803UA,367,11278,1127805,DCA,12266,1226603,IAH,808,0,0700-0759,1034,0,0
1113,2019,31,4,UA,19977,UA,N39416,366,12892,1289208,LAX,12264,1226402,IAD,2325,0,2300-2359,737,1,0
1114,2019,31,4,UA,19977,UA,,366,13204,1320402,MCO,13930,1393007,ORD,,,1600-1659,,,1
1115,2019,31,4,UA,19977,UA,N75861,366,13930,1393007,ORD,12892,1289208,LAX,1943,0,1900-1959,2314,1,0
1116,2019,31,4,UA,19977,UA,N38403,365,12266,1226603,IAH,14107,1410702,PHX,1212,1,1100-1159,1401,0,0
1117,2019,31,4,UA,19977,UA,N77510,364,12266,1226603,IAH,14771,1477104,SFO,1014,1,0900-0959,1235,1,0
1118,2019,31,4,UA,19977,UA,N66051,363,11618,1161802,EWR,12173,1217305,HNL,831,0,0800-0859,1426,0,0
1119,2019,31,4,UA,19977,UA,N66051,362,12173,1217305,HNL,11618,1161802,EWR,1617,0,1600-1659,658,0,0
1120,2019,31,4,UA,19977,UA,N37434,361,12889,1288903,LAS,14771,1477104,SFO,1732,1,1600-1659,1916,1,0
1121,2019,31,4,UA,19977,UA,N78540,361,14771,1477104,SFO,14679,1467903,SAN,1949,0,1900-1959,2121,1,0
1122,2019,31,4,UA,19977,UA,N76519,360,12264,1226402,IAD,15304,1530402,TPA,1744,0,1700-1759,2024,0,0
1123,2019,31,4,UA,19977,UA,N894UA,358,14771,1477104,SFO,12889,1288903,LAS,1050,0,1000-1059,1219,0,0
1124,2019,31,4,UA,19977,UA,N445UA,357,11292,1129202,DEN,14869,1486903,SLC,1913,0,1900-1959,2035,0,0
1125,2019,31,4,UA,19977,UA,N807UA,356,12266,1226603,IAH,14262,1426204,PSP,943,0,0900-0959,1111,0,0
1126,2019,31,4,UA,19977,UA,N26210,355,11618,1161802,EWR,12266,1226603,IAH,1210,0,1200-1259,1519,0,0
1127,2019,31,4,UA,19977,UA,N73276,354,11292,1129202,DEN,11042,1104205,CLE,1543,0,1500-1559,2017,0,0
1128,2019,31,4,UA,19977,UA,N36469,353,13303,1330303,MIA,11618,1161802,EWR,1427,1,1300-1359,1728,1,0
1129,2019,31,4,UA,19977,UA,N16703,352,12264,1226402,IAD,10721,1072102,BOS,2207,0,2200-2259,2332,0,0
1130,2019,31,4,UA,19977,UA,N497UA,352,15304,1530402,TPA,12264,1226402,IAD,1853,0,1800-1859,2106,0,0
1131,2019,31,4,UA,19977,UA,N512UA,351,10721,1072102,BOS,14771,1477104,SFO,1544,0,1500-1559,1903,0,0
1132,2019,31,4,UA,19977,UA,N802UA,351,14771,1477104,SFO,14747,1474703,SEA,2244,0,2200-2259,51,0,0
1133,2019,31,4,UA,19977,UA,N480UA,350,13930,1393007,ORD,14683,1468305,SAT,2156,1,2000-2059,40,1,0
1134,2019,31,4,UA,19977,UA,N19136,349,14771,1477104,SFO,11618,1161802,EWR,2101,0,2100-2159,519,0,0
1135,2019,31,4,UA,19977,UA,N779UA,348,13830,1383002,OGG,13930,1393007,ORD,1710,0,1700-1759,531,1,0
1136,2019,31,4,UA,19977,UA,N12109,347,12266,1226603,IAH,12892,1289208,LAX,1837,1,1800-1859,2023,1,0
1137,2019,31,4,UA,19977,UA,,346,14831,1483106,SJC,13930,1393007,ORD,,,1400-1459,,,1
1138,2019,31,4,UA,19977,UA,N416UA,343,11618,1161802,EWR,14027,1402702,PBI,1024,1,0900-0959,1328,1,0
1139,2019,31,4,UA,19977,UA,N14242,342,13930,1393007,ORD,10721,1072102,BOS,631,0,0600-0659,938,0,0
1140,2019,31,4,UA,19977,UA,N17128,341,11618,1161802,EWR,12266,1226603,IAH,2104,0,2000-2059,2349,0,0
1141,2019,31,4,UA,19977,UA,N13227,340,12264,1226402,IAD,14771,1477104,SFO,1705,0,1700-1759,1958,0,0
1142,2019,31,4,UA,19977,UA,N27734,339,12266,1226603,IAH,11057,1105703,CLT,1959,0,2000-2059,2318,0,0
1143,2019,31,4,UA,19977,UA,N422UA,338,11292,1129202,DEN,12953,1295304,LGA,1412,0,1400-1459,1938,0,0
1144,2019,31,4,UA,19977,UA,N37298,337,11292,1129202,DEN,14262,1426204,PSP,1942,1,1900-1959,2040,0,0
1145,2019,31,4,UA,19977,UA,N66808,336,11292,1129202,DEN,13930,1393007,ORD,1024,0,1000-1059,1331,0,0
1146,2019,31,4,UA,19977,UA,N816UA,334,11292,1129202,DEN,13871,1387102,OMA,1000,0,1000-1059,1225,0,0
1147,2019,31,4,UA,19977,UA,N38257,333,11697,1169706,FLL,12266,1226603,IAH,847,0,0900-0959,1036,0,0
1148,2019,31,4,UA,19977,UA,N69818,331,11292,1129202,DEN,11618,1161802,EWR,1519,0,1500-1559,2054,0,0
1149,2019,31,4,UA,19977,UA,N68891,330,13303,1330303,MIA,13930,1393007,ORD,1016,0,1000-1059,1219,0,0
1150,2019,31,4,UA,19977,UA,N472UA,329,11193,1119302,CVG,11292,1129202,DEN,914,0,0900-0959,1044,0,0
1151,2019,31,4,UA,19977,UA,N776UA,328,11292,1129202,DEN,12173,1217305,HNL,1130,0,1100-1159,1526,0,0
1152,2019,31,4,UA,19977,UA,N808UA,327,10849,1084905,BZN,11618,1161802,EWR,1327,0,1300-1359,1944,0,0
1153,2019,31,4,UA,19977,UA,N66828,326,12264,1226402,IAD,14747,1474703,SEA,1735,0,1700-1759,2021,0,0
1154,2019,31,4,UA,19977,UA,N69829,326,13204,1320402,MCO,12264,1226402,IAD,1414,0,1400-1459,1614,0,0
1155,2019,31,4,UA,19977,UA,N61887,325,15304,1530402,TPA,12264,1226402,IAD,1314,0,1300-1359,1522,0,0
1156,2019,31,4,UA,19977,UA,N37413,324,12892,1289208,LAX,12264,1226402,IAD,815,0,0800-0859,1623,0,0
1157,2019,31,4,UA,19977,UA,N69885,323,14100,1410005,PHL,11292,1129202,DEN,739,0,0700-0759,942,0,0
1158,2019,31,4,UA,19977,UA,N821UA,322,11278,1127805,DCA,13930,1393007,ORD,1146,0,1100-1159,1244,0,0
1159,2019,31,4,UA,19977,UA,N14107,321,12266,1226603,IAH,12264,1226402,IAD,1635,0,1600-1659,2021,0,0
1160,2019,31,4,UA,19977,UA,N12114,321,13204,1320402,MCO,12266,1226603,IAH,1344,0,1300-1359,1517,0,0
1161,2019,31,4,UA,19977,UA,N79541,319,11292,1129202,DEN,13495,1349505,MSY,1235,0,1200-1259,1559,0,0
1162,2019,31,4,UA,19977,UA,N490UA,318,11618,1161802,EWR,11697,1169706,FLL,2237,1,2000-2059,118,1,0
1163,2019,31,4,UA,19977,UA,N838UA,317,14771,1477104,SFO,12339,1233904,IND,1145,0,1100-1159,1909,0,0
1164,2019,31,4,UA,19977,UA,N38446,316,14107,1410702,PHX,12264,1226402,IAD,857,0,0900-0959,1456,0,0
1165,2019,31,4,UA,19977,UA,N33203,315,11697,1169706,FLL,12264,1226402,IAD,1333,0,1300-1359,1555,0,0
1166,2019,31,4,UA,19977,UA,N69885,314,11292,1129202,DEN,11618,1161802,EWR,1757,0,1800-1859,2325,0,0
1167,2019,31,4,UA,19977,UA,N211UA,314,12892,1289208,LAX,11292,1129202,DEN,1340,0,1300-1359,1659,0,0
1168,2019,31,4,UA,19977,UA,N37468,313,11292,1129202,DEN,12266,1226603,IAH,1356,0,1400-1459,1716,0,0
1169,2019,31,4,UA,19977,UA,N854UA,312,14771,1477104,SFO,11298,1129806,DFW,1758,0,1800-1859,2323,0,0
1170,2019,31,4,UA,19977,UA,N409UA,311,11433,1143302,DTW,11292,1129202,DEN,859,0,0900-0959,1002,0,0
1171,2019,31,4,UA,19977,UA,N39415,310,13930,1393007,ORD,12892,1289208,LAX,1127,0,1100-1159,1345,0,0
1172,2019,31,4,UA,19977,UA,N17244,309,14771,1477104,SFO,12264,1226402,IAD,1046,0,1000-1059,1851,0,0
1173,2019,31,4,UA,19977,UA,N68823,308,14771,1477104,SFO,12264,1226402,IAD,2309,0,2300-2359,707,0,0
1174,2019,31,4,UA,19977,UA,N595UA,307,11618,1161802,EWR,14771,1477104,SFO,727,0,0700-0759,1036,0,0
1175,2019,31,4,UA,19977,UA,N38459,306,11292,1129202,DEN,12266,1226603,IAH,1135,0,1100-1159,1452,0,0
1176,2019,31,4,UA,19977,UA,N476UA,305,11292,1129202,DEN,13198,1319801,MCI,957,0,1000-1059,1231,0,0
1177,2019,31,4,UA,19977,UA,N805UA,304,11292,1129202,DEN,12278,1227805,ICT,1731,0,1700-1759,1936,0,0
1178,2019,31,4,UA,19977,UA,N435UA,303,11292,1129202,DEN,12953,1295304,LGA,1002,0,1000-1059,1542,0,0
1179,2019,31,4,UA,19977,UA,,302,13930,1393007,ORD,11042,1104205,CLE,,,0700-0759,,,1
1180,2019,31,4,UA,19977,UA,N66837,301,11292,1129202,DEN,12889,1288903,LAS,1129,0,1100-1159,1213,0,0
1181,2019,31,4,UA,19977,UA,N774UA,300,14771,1477104,SFO,12173,1217305,HNL,1525,1,1400-1459,1830,1,0
1182,2019,31,4,UA,19977,UA,N33203,299,11042,1104205,CLE,11697,1169706,FLL,701,0,0700-0759,955,0,0
1183,2019,31,4,UA,19977,UA,N413UA,297,12266,1226603,IAH,13495,1349505,MSY,1807,0,1800-1859,1903,0,0
1184,2019,31,4,UA,19977,UA,N442UA,296,10529,1052906,BDL,12264,1226402,IAD,550,0,0001-0559,711,0,0
1185,2019,31,4,UA,19977,UA,N822UA,295,13891,1389101,ONT,14771,1477104,SFO,607,0,0600-0659,723,0,0
1186,2019,31,4,UA,19977,UA,N481UA,294,14747,1474703,SEA,14771,1477104,SFO,716,0,0700-0759,926,0,0
1187,2019,31,4,UA,19977,UA,N69829,293,11292,1129202,DEN,13204,1320402,MCO,740,0,0700-0759,1304,0,0
1188,2019,31,4,UA,19977,UA,N37504,292,14771,1477104,SFO,13204,1320402,MCO,1321,0,1300-1359,2131,0,0
1189,2019,31,4,UA,19977,UA,N402UA,291,12264,1226402,IAD,14893,1489302,SMF,1731,0,1700-1759,2027,0,0
1190,2019,31,4,UA,19977,UA,N221UA,291,14771,1477104,SFO,12264,1226402,IAD,735,0,0700-0759,1515,0,0
1191,2019,31,4,UA,19977,UA,N828UA,289,10849,1084905,BZN,11292,1129202,DEN,1448,0,1500-1559,1610,0,0
1192,2019,31,4,UA,19977,UA,N36207,288,12889,1288903,LAS,14771,1477104,SFO,652,0,0700-0759,839,0,0
1193,2019,31,4,UA,19977,UA,N57869,286,12173,1217305,HNL,12892,1289208,LAX,1325,0,1300-1359,2107,0,0
1194,2019,31,4,UA,19977,UA,N16701,285,11057,1105703,CLT,12266,1226603,IAH,731,1,0600-0659,918,1,0
1195,2019,31,4,UA,19977,UA,N846UA,284,14771,1477104,SFO,14679,1467903,SAN,654,0,0600-0659,820,0,0
1196,2019,31,4,UA,19977,UA,N15969,283,14771,1477104,SFO,12266,1226603,IAH,1107,0,1100-1159,1658,0,0
1197,2019,31,4,UA,19977,UA,N4901U,282,11292,1129202,DEN,14893,1489302,SMF,1120,0,1100-1159,1239,0,0
1198,2019,31,4,UA,19977,UA,N38443,282,11618,1161802,EWR,11292,1129202,DEN,737,0,0700-0759,1017,0,0
1199,2019,31,4,UA,19977,UA,,282,14893,1489302,SMF,13930,1393007,ORD,,,1400-1459,,,1
1200,2019,31,4,UA,19977,UA,N814UA,281,10423,1042302,AUS,12266,1226603,IAH,1608,0,1600-1659,1714,0,0
1201,2019,31,4,UA,19977,UA,N86534,280,14747,1474703,SEA,12266,1226603,IAH,1415,0,1400-1459,2019,0,0
1202,2019,31,4,UA,19977,UA,N61887,279,13204,1320402,MCO,11618,1161802,EWR,2038,0,2000-2059,2306,0,0
1203,2019,31,4,UA,19977,UA,N412UA,278,14747,1474703,SEA,11618,1161802,EWR,649,0,0600-0659,1451,0,0
1204,2019,31,4,UA,19977,UA,N68811,277,11292,1129202,DEN,14771,1477104,SFO,747,0,0700-0759,953,0,0
1205,2019,31,4,UA,19977,UA,N419UA,277,14771,1477104,SFO,14747,1474703,SEA,1103,0,1000-1059,1313,0,0
1206,2019,31,4,UA,19977,UA,N830UA,276,11292,1129202,DEN,11986,1198603,GRR,1753,0,1700-1759,2249,1,0
1207,2019,31,4,UA,19977,UA,N14001,275,11618,1161802,EWR,12892,1289208,LAX,1808,0,1800-1859,2048,0,0
1208,2019,31,4,UA,19977,UA,N36247,274,12266,1226603,IAH,14771,1477104,SFO,734,0,0700-0759,937,0,0
1209,2019,31,4,UA,19977,UA,,273,13930,1393007,ORD,13871,1387102,OMA,,,1900-1959,,,1
1210,2019,31,4,UA,19977,UA,N28478,272,13204,1320402,MCO,13930,1393007,ORD,939,0,0900-0959,1117,0,0
1211,2019,31,4,UA,19977,UA,N824UA,271,11618,1161802,EWR,10693,1069302,BNA,2117,1,2100-2159,2235,0,0
1212,2019,31,4,UA,19977,UA,N445UA,270,10821,1082106,BWI,11292,1129202,DEN,720,1,0700-0759,921,0,0
1213,2019,31,4,UA,19977,UA,N423UA,270,11292,1129202,DEN,10713,1071302,BOI,1130,0,1100-1159,1319,0,0
1214,2019,31,4,UA,19977,UA,N75861,269,12892,1289208,LAX,13930,1393007,ORD,1234,1,1200-1259,1837,1,0
1215,2019,31,4,UA,19977,UA,N62894,269,13930,1393007,ORD,11292,1129202,DEN,1926,0,1900-1959,2116,0,0
1216,2019,31,4,UA,19977,UA,N36444,269,14771,1477104,SFO,12892,1289208,LAX,959,0,1000-1059,1224,1,0
1217,2019,31,4,UA,19977,UA,N36476,268,14771,1477104,SFO,13930,1393007,ORD,1357,0,1400-1459,2010,0,0
1218,2019,31,4,UA,19977,UA,N38443,267,12264,1226402,IAD,14107,1410702,PHX,1733,0,1700-1759,2036,0,0
1219,2019,31,4,UA,19977,UA,N77518,265,11292,1129202,DEN,14908,1490803,SNA,803,0,0800-0859,918,0,0
1220,2019,31,4,UA,19977,UA,N77867,264,11292,1129202,DEN,14771,1477104,SFO,1227,1,1100-1159,1408,1,0
1221,2019,31,4,UA,19977,UA,,264,13485,1348502,MSN,11292,1129202,DEN,,,0800-0859,,,1
1222,2019,31,4,UA,19977,UA,N77542,264,14771,1477104,SFO,12266,1226603,IAH,1536,1,1500-1559,2116,1,0
1223,2019,31,4,UA,19977,UA,N45440,263,11292,1129202,DEN,13930,1393007,ORD,1241,0,1200-1259,1549,0,0
1224,2019,31,4,UA,19977,UA,,262,10693,1069302,BNA,13930,1393007,ORD,,,1700-1759,,,1
1225,2019,31,4,UA,19977,UA,N498UA,262,13930,1393007,ORD,14747,1474703,SEA,1954,0,1900-1959,2317,1,0
1226,2019,31,4,UA,19977,UA,N37508,261,12892,1289208,LAX,13204,1320402,MCO,1111,1,1000-1059,1913,1,0
1227,2019,31,4,UA,19977,UA,N14250,260,11292,1129202,DEN,11697,1169706,FLL,1545,0,1500-1559,2123,0,0
1228,2019,31,4,UA,19977,UA,N76502,259,15304,1530402,TPA,11618,1161802,EWR,1056,1,0900-0959,1336,1,0
1229,2019,31,4,UA,19977,UA,N34455,258,14771,1477104,SFO,10423,1042302,AUS,731,0,0700-0759,1255,0,0
1230,2019,31,4,UA,19977,UA,N771UA,257,11292,1129202,DEN,14771,1477104,SFO,1857,0,1900-1959,2017,0,0
1231,2019,31,4,UA,19977,UA,N38458,257,13204,1320402,MCO,11292,1129202,DEN,1612,0,1600-1659,1812,0,0
1232,2019,31,4,UA,19977,UA,N76508,257,14771,1477104,SFO,12892,1289208,LAX,2233,0,2200-2259,2357,0,0
1233,2019,31,4,UA,19977,UA,N87512,256,11292,1129202,DEN,14771,1477104,SFO,553,0,0600-0659,714,0,0
1234,2019,31,4,UA,19977,UA,N471UA,256,14771,1477104,SFO,12892,1289208,LAX,1229,1,1100-1159,1420,1,0
1235,2019,31,4,UA,19977,UA,,255,10140,1014005,ABQ,13930,1393007,ORD,,,0800-0859,,,1
1236,2019,31,4,UA,19977,UA,N422UA,254,14107,1410702,PHX,11292,1129202,DEN,1104,0,1100-1159,1244,0,0
1237,2019,31,4,UA,19977,UA,N780UA,253,12266,1226603,IAH,12173,1217305,HNL,940,0,0900-0959,1357,0,0
1238,2019,31,4,UA,19977,UA,N776UA,252,12173,1217305,HNL,12266,1226603,IAH,2028,0,2000-2059,759,0,0
1239,2019,31,4,UA,19977,UA,N27246,251,12266,1226603,IAH,12953,1295304,LGA,1731,0,1700-1759,2141,0,0
1240,2019,31,4,UA,19977,UA,N822UA,251,14679,1467903,SAN,12266,1226603,IAH,1022,0,1000-1059,1520,0,0
1241,2019,31,4,UA,19977,UA,N37504,250,12266,1226603,IAH,14771,1477104,SFO,1008,1,0900-0959,1211,0,0
1242,2019,31,4,UA,19977,UA,N403UA,249,12264,1226402,IAD,12266,1226603,IAH,1702,0,1700-1759,1921,0,0
1243,2019,31,4,UA,19977,UA,,248,14107,1410702,PHX,13930,1393007,ORD,,,1000-1059,,,1
1244,2019,31,4,UA,19977,UA,N596UA,247,12892,1289208,LAX,11618,1161802,EWR,706,0,0700-0759,1533,0,0
1245,2019,31,4,UA,19977,UA,N45440,246,13930,1393007,ORD,15304,1530402,TPA,1750,0,1700-1759,2117,0,0
1246,2019,31,4,UA,19977,UA,N69830,245,11292,1129202,DEN,15304,1530402,TPA,952,0,0900-0959,1511,0,0
1247,2019,31,4,UA,19977,UA,N456UA,244,11292,1129202,DEN,11066,1106606,CMH,946,0,0900-0959,1425,0,0
1248,2019,31,4,UA,19977,UA,N33714,243,11503,1150305,EGE,13930,1393007,ORD,1319,0,1300-1359,1658,0,0
1249,2019,31,4,UA,19977,UA,N17133,242,14771,1477104,SFO,10721,1072102,BOS,1351,0,1400-1459,2223,0,0
1250,2019,31,4,UA,19977,UA,N17229,241,13930,1393007,ORD,14747,1474703,SEA,1309,0,1300-1359,1546,0,0
1251,2019,31,4,UA,19977,UA,N445UA,240,14122,1412202,PIT,11292,1129202,DEN,1624,0,1600-1659,1740,0,0
1252,2019,31,4,UA,19977,UA,N491UA,239,10800,1080003,BUR,14771,1477104,SFO,710,0,0700-0759,832,0,0
1253,2019,31,4,UA,19977,UA,N842UA,238,11278,1127805,DCA,13930,1393007,ORD,1832,1,1700-1759,1939,1,0
1254,2019,31,4,UA,19977,UA,N36476,238,13930,1393007,ORD,13487,1348702,MSP,2220,1,2100-2159,2357,1,0
1255,2019,31,4,UA,19977,UA,N422UA,237,11292,1129202,DEN,14107,1410702,PHX,758,0,0800-0859,943,0,0
1256,2019,31,4,UA,19977,UA,N457UA,236,10397,1039707,ATL,12264,1226402,IAD,1416,0,1400-1459,1551,0,0
1257,2019,31,4,UA,19977,UA,N38403,235,14107,1410702,PHX,12266,1226603,IAH,1520,0,1500-1559,1849,0,0
1258,2019,31,4,UA,19977,UA,N47505,234,13204,1320402,MCO,12892,1289208,LAX,1906,0,1900-1959,2141,0,0
1259,2019,31,4,UA,19977,UA,N56859,234,14771,1477104,SFO,13204,1320402,MCO,832,0,0800-0859,1637,0,0
1260,2019,31,4,UA,19977,UA,,233,14683,1468305,SAT,13930,1393007,ORD,,,0700-0759,,,1
1261,2019,31,4,UA,19977,UA,,231,11066,1106606,CMH,13930,1393007,ORD,,,0800-0859,,,1
1262,2019,31,4,UA,19977,UA,N411UA,230,11618,1161802,EWR,14107,1410702,PHX,2029,1,1900-1959,2346,1,0
1263,2019,31,4,UA,19977,UA,N223UA,230,13930,1393007,ORD,11618,1161802,EWR,1522,1,1400-1459,1827,1,0
1264,2019,31,4,UA,19977,UA,N37263,230,14908,1490803,SNA,13930,1393007,ORD,647,0,0600-0659,1257,0,0
1265,2019,31,4,UA,19977,UA,N19141,229,12264,1226402,IAD,14679,1467903,SAN,836,0,0800-0859,1100,0,0
1266,2019,31,4,UA,19977,UA,,226,13487,1348702,MSP,13930,1393007,ORD,,,1800-1859,,,1
1267,2019,31,4,UA,19977,UA,N78511,225,13930,1393007,ORD,12264,1226402,IAD,1957,1,1800-1859,2354,1,0
1268,2019,31,4,UA,19977,UA,N483UA,224,11066,1106606,CMH,11292,1129202,DEN,903,0,0900-0959,1023,0,0
1269,2019,31,4,UA,19977,UA,N62884,223,11292,1129202,DEN,14100,1410005,PHL,1750,0,1700-1759,2303,0,0
1270,2019,31,4,UA,19977,UA,N69840,223,14771,1477104,SFO,11292,1129202,DEN,1039,0,1000-1059,1411,0,0
1271,2019,31,4,UA,19977,UA,,222,13930,1393007,ORD,14771,1477104,SFO,,,1400-1459,,,1
1272,2019,31,4,UA,19977,UA,N18223,221,12264,1226402,IAD,13930,1393007,ORD,1243,0,1200-1259,1341,0,0
1273,2019,31,4,UA,19977,UA,,220,13930,1393007,ORD,13487,1348702,MSP,,,1900-1959,,,1
1274,2019,31,4,UA,19977,UA,,220,14122,1412202,PIT,13930,1393007,ORD,,,1700-1759,,,1
